Timestamp,Thrust_0deg_kg,Thrust_90deg_kg,Thrust_180deg_kg,Thrust_270deg_kg,Total_Weight_kg,Net_Thrust_N,Actual_RPM,Commanded_RPM,ESC_Torque_Nm,Motor_Temp_C,ESC_Temp_C,Current_A,DC_Voltage_V,Output_Voltage_V,Battery_Voltage_V,Bus_Voltage_V,Power_W,ESC_Inlet_Pressure_Bar,ESC_Inlet_Flow_Lpm,Motor_Inlet_Temp_C,ESC_Inlet_Temp_C,Accel_X_g,Accel_Y_g,Accel_Z_g,Motor_Flow_Lpm,Fin_Inlet_Temp_C,Fin_Outlet_Temp_C
2026-05-04 16:33:28.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,7.07,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.5
2026-05-04 16:33:28.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,7.07,40.8,40.7,-0.012,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:29.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,7.07,40.8,40.7,-0.012,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:29.100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159,7.07,40.8,40.7,-0.012,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:29.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159,7.07,40.8,40.7,-0.012,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:29.210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159,7.07,40.8,40.7,-0.012,-0.001,-1.005,0.0,39.8,40.3
2026-05-04 16:33:29.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162,7.07,40.8,40.7,-0.012,-0.001,-1.005,0.0,39.8,40.3
2026-05-04 16:33:29.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162,7.07,40.8,40.7,-0.012,-0.001,-1.005,0.0,39.8,40.3
2026-05-04 16:33:29.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162,7.07,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.0
2026-05-04 16:33:29.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162,7.07,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.0
2026-05-04 16:33:29.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.07,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.0
2026-05-04 16:33:29.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.07,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.0
2026-05-04 16:33:29.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.07,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,40.2
2026-05-04 16:33:29.650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.07,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,40.2
2026-05-04 16:33:29.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159,7.17,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,40.2
2026-05-04 16:33:29.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159,7.17,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,40.2
2026-05-04 16:33:29.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159,7.17,40.8,40.7,-0.012,-0.001,-1.004,0.0,39.8,40.2
2026-05-04 16:33:29.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159,7.17,40.8,40.7,-0.012,-0.001,-1.004,0.0,39.8,40.2
2026-05-04 16:33:29.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166,7.17,40.8,40.7,-0.012,-0.001,-1.004,0.0,39.8,40.2
2026-05-04 16:33:29.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166,7.17,40.8,40.7,-0.012,-0.001,-1.004,0.0,39.8,40.2
2026-05-04 16:33:30.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.6
2026-05-04 16:33:30.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.6
2026-05-04 16:33:30.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.6
2026-05-04 16:33:30.200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.17,40.8,40.7,-0.012,-0.001,-1.004,0.0,39.8,40.6
2026-05-04 16:33:30.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.17,40.8,40.7,-0.012,-0.001,-1.004,0.0,39.8,40.6
2026-05-04 16:33:30.310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.6
2026-05-04 16:33:30.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.6
2026-05-04 16:33:30.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.8
2026-05-04 16:33:30.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.8
2026-05-04 16:33:30.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.149,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.8
2026-05-04 16:33:30.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.149,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.8
2026-05-04 16:33:30.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.149,7.17,40.8,40.7,-0.012,-0.001,-1.005,0.0,39.8,40.3
2026-05-04 16:33:30.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.149,7.17,40.8,40.7,-0.012,-0.001,-1.005,0.0,39.8,40.3
2026-05-04 16:33:30.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,7.17,40.8,40.7,-0.012,-0.001,-1.005,0.0,39.8,40.3
2026-05-04 16:33:30.800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,7.17,40.8,40.7,-0.012,-0.001,-1.005,0.0,39.8,40.3
2026-05-04 16:33:30.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,7.17,40.8,40.6,-0.012,-0.002,-1.004,0.0,39.8,40.3
2026-05-04 16:33:30.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,7.17,40.8,40.6,-0.012,-0.002,-1.004,0.0,39.8,40.3
2026-05-04 16:33:30.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164,7.17,40.8,40.6,-0.012,-0.002,-1.004,0.0,39.8,40.3
2026-05-04 16:33:31.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164,7.17,40.8,40.6,-0.012,-0.002,-1.004,0.0,39.8,40.3
2026-05-04 16:33:31.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164,7.17,40.8,40.6,-0.013,-0.002,-1.004,0.0,39.8,40.0
2026-05-04 16:33:31.130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174,7.17,40.8,40.6,-0.013,-0.002,-1.004,0.0,39.8,40.0
2026-05-04 16:33:31.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174,7.17,40.8,40.6,-0.013,-0.002,-1.004,0.0,39.8,40.0
2026-05-04 16:33:31.240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174,7.17,40.8,40.7,-0.013,-0.002,-1.004,0.0,39.8,40.0
2026-05-04 16:33:31.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174,7.17,40.8,40.7,-0.013,-0.002,-1.004,0.0,39.8,40.0
2026-05-04 16:33:31.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168,7.17,40.8,40.7,-0.013,-0.002,-1.004,0.0,39.8,40.0
2026-05-04 16:33:31.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168,7.17,40.8,40.7,-0.013,-0.002,-1.004,0.0,39.8,40.0
2026-05-04 16:33:31.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,39.9
2026-05-04 16:33:31.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,39.9
2026-05-04 16:33:31.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,39.9
2026-05-04 16:33:31.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,39.9
2026-05-04 16:33:31.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.3
2026-05-04 16:33:31.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171,7.17,40.8,40.7,-0.012,-0.002,-1.004,0.0,39.8,40.3
2026-05-04 16:33:31.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164,7.07,40.8,40.6,-0.013,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:31.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159,7.07,40.8,40.6,-0.013,-0.002,-1.005,0.0,39.8,39.9
2026-05-04 16:33:31.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159,7.07,40.8,40.6,-0.013,-0.002,-1.005,0.0,39.8,39.9
2026-05-04 16:33:31.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,7.07,40.8,40.6,-0.013,-0.002,-1.005,0.0,39.8,39.9
2026-05-04 16:33:32.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,7.07,40.8,40.6,-0.013,-0.002,-1.005,0.0,39.8,39.9
2026-05-04 16:33:32.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166,7.07,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,39.9
2026-05-04 16:33:32.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166,7.07,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,39.9
2026-05-04 16:33:32.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153,7.07,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,39.9
2026-05-04 16:33:32.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153,7.07,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,39.9
2026-05-04 16:33:32.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171,7.07,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:32.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.07,40.8,40.6,-0.013,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:32.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.07,40.8,40.6,-0.013,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:32.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.07,40.8,40.6,-0.013,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:32.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.07,40.8,40.6,-0.013,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:32.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,7.07,40.8,40.6,-0.013,-0.002,-1.005,0.0,39.8,39.9
2026-05-04 16:33:32.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,7.07,40.8,40.6,-0.013,-0.002,-1.005,0.0,39.8,39.9
2026-05-04 16:33:32.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165,7.07,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,39.9
2026-05-04 16:33:32.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165,7.07,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,39.9
2026-05-04 16:33:32.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.169,7.17,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,39.9
2026-05-04 16:33:32.850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156,7.17,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:32.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156,7.17,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:32.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.17,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:33.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.17,40.8,40.8,-0.013,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:33.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.17,40.8,40.7,-0.013,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:33.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.17,40.8,40.7,-0.013,-0.002,-1.005,0.0,39.8,40.3
2026-05-04 16:33:33.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,7.17,40.8,40.7,-0.013,-0.002,-1.005,0.0,39.8,40.7
2026-05-04 16:33:33.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,7.17,40.8,40.7,-0.013,-0.002,-1.005,0.0,39.8,40.7
2026-05-04 16:33:33.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,7.17,40.8,40.7,-0.013,-0.002,-1.005,0.0,39.8,40.7
2026-05-04 16:33:33.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,7.17,40.8,40.7,-0.013,-0.002,-1.005,0.0,39.8,40.7
2026-05-04 16:33:33.420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,7.17,40.9,40.7,-0.013,-0.002,-1.005,0.0,39.8,40.7
2026-05-04 16:33:33.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164,7.17,40.9,40.6,-0.012,-0.002,-1.003,0.0,39.8,40.7
2026-05-04 16:33:33.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164,7.17,40.9,40.6,-0.012,-0.002,-1.003,0.0,39.8,40.7
2026-05-04 16:33:33.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164,7.17,40.9,40.6,-0.012,-0.002,-1.003,0.0,39.8,39.8
2026-05-04 16:33:33.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164,7.17,40.9,40.6,-0.012,-0.002,-1.003,0.0,39.8,39.8
2026-05-04 16:33:33.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,7.07,40.9,40.3,-0.012,-0.002,-1.003,0.0,39.8,39.8
2026-05-04 16:33:33.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,7.07,40.9,40.3,-0.012,-0.002,-1.003,0.0,39.8,39.8
2026-05-04 16:33:33.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164,7.07,40.9,40.3,-0.012,-0.002,-1.003,0.0,39.8,39.8
2026-05-04 16:33:33.881,0.0,0.0,0.0,0.0,0.0,0.0,39.9,39.9,0.854,31.3,35.3,0.69,564.91,2.6,0.0,0.0,0.0,1.164,7.07,40.9,40.3,-0.012,-0.002,-1.003,0.0,39.8,39.8
2026-05-04 16:33:33.939,0.0,0.0,0.0,0.0,0.0,0.0,39.9,39.9,0.854,31.3,35.3,0.69,564.91,2.6,0.0,0.0,0.0,1.164,7.07,40.9,40.3,-0.012,-0.002,-1.003,0.0,39.8,39.8
2026-05-04 16:33:33.998,0.0,0.0,0.0,0.0,0.0,0.0,39.9,39.9,0.609,31.3,35.3,0.42,564.85,5.11,0.0,0.0,0.0,1.165,7.07,40.9,40.8,-0.012,-0.002,-1.003,0.0,39.8,39.8
2026-05-04 16:33:34.055,0.0,0.0,0.0,0.0,0.0,0.0,39.9,39.9,0.609,31.3,35.3,0.42,564.85,5.11,0.0,0.0,0.0,1.165,7.07,40.9,40.8,-0.012,-0.002,-1.003,0.0,39.8,39.8
2026-05-04 16:33:34.113,0.0,0.0,0.0,0.0,0.0,0.0,40.1,39.9,0.487,31.3,35.3,0.56,564.72,2.15,0.0,0.0,0.0,1.165,7.07,40.9,40.8,-0.012,-0.002,-1.004,0.0,39.8,40.0
2026-05-04 16:33:34.169,0.0,0.0,0.0,0.0,0.0,0.0,40.1,39.9,0.487,31.3,35.3,0.56,564.72,2.15,0.0,0.0,0.0,1.165,7.07,40.9,40.8,-0.012,-0.002,-1.004,0.0,39.8,40.0
2026-05-04 16:33:34.228,0.0,0.0,0.0,0.0,0.0,0.0,39.7,39.9,0.609,31.3,35.3,0.83,564.72,4.84,0.0,0.0,0.0,1.17,7.07,40.9,40.8,-0.012,-0.002,-1.004,0.0,39.8,40.0
